vehicles,vehicleOperable,numVehicles,pickup.city,pickup.state,delivery.city,delivery.state,truckMiles,price,price_per_mile,rv,van,travel trailer,car,atv,suv,pickup,other,motorcycle,heavy equipment,boat
(SUV),True,1,tucson,AZ,margate,FL,2216,525,0.23691335740072203,0,0,0,0,0,1,0,0,0,0,0
(Pickup),True,1,tucson,AZ,miami,FL,2259,850,0.37627268702965916,0,0,0,0,0,0,1,0,0,0,0
(SUV),True,1,tucson,AZ,tampa,FL,2039,700,0.34330554193231977,0,0,0,0,0,1,0,0,0,0,0
(SUV),True,1,yuma,AZ,ormond beach,FL,2259,625,0.27667109340416113,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,gilbert,AZ,tallapoosa,GA,1796,500,0.27839643652561247,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,goodyear,AZ,sharpsburg,GA,1870,589.11,0.3150320855614973,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,nogales,AZ,fort benning,GA,1737,550,0.31663788140472077,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,phoenix,AZ,atlanta,GA,1846,550,0.2979414951245937,0,0,0,1,0,0,0,0,0,0,0
(Pickup),True,1,phoenix,AZ,cedar rapids,IA,1676,600,0.35799522673031026,0,0,0,0,0,0,1,0,0,0,0
(SUV),True,1,tolleson,AZ,centerville,IA,1439,600,0.41695621959694235,0,0,0,0,0,1,0,0,0,0,0
(Pickup),True,1,tucson,AZ,des moines,IA,1429,800,0.5598320503848845,0,0,0,0,0,0,1,0,0,0,0
(Car),True,1,mesa,AZ,pocatello,ID,848,400,0.4716981132075472,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,phoenix,AZ,post falls,ID,1324,1050,0.7930513595166163,0,0,0,1,0,0,0,0,0,0,0
(SUV),False,1,bullhead city,AZ,ewing,IL,1651,600,0.3634161114476075,0,0,0,0,0,1,0,0,0,0,0
(2 Car),True,2,chandler,AZ,loves park,IL,1832,900,0.4912663755458515,0,0,0,2,0,0,0,0,0,0,0
(SUV),True,1,mesa,AZ,belvidere,IL,1819,425,0.2336448598130841,0,0,0,0,0,1,0,0,0,0,0
(Motorcycle),True,1,peoria,AZ,elmwood park,IL,1799,500,0.27793218454697055,0,0,0,0,0,0,0,0,1,0,0
(Car),True,1,phoenix,AZ,deerfield,IL,1815,400,0.22038567493112948,0,0,0,1,0,0,0,0,0,0,0
(Pickup),True,1,phoenix,AZ,littleton,IL,1606,700,0.43586550435865506,0,0,0,0,0,0,1,0,0,0,0
(Car),True,1,phoenix,AZ,roanoke,IL,1699,300,0.17657445556209536,0,0,0,1,0,0,0,0,0,0,0
(Van),True,1,prescott,AZ,schaumburg,IL,1755,500,0.2849002849002849,0,1,0,0,0,0,0,0,0,0,0
(SUV),True,1,scottsdale,AZ,bloomington,IL,1664,450,0.2704326923076923,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,tucson,AZ,park forest,IL,1769,425,0.24024872809496892,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,tucson,AZ,scott afb,IL,1520,700,0.4605263157894737,0,0,0,1,0,0,0,0,0,0,0
(Car),False,1,camp verde,AZ,avon,IN,1657,825,0.4978877489438745,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,chandler,AZ,yorktown,IN,1831,550,0.3003823047515019,0,0,0,1,0,0,0,0,0,0,0
(Pickup),True,1,prescott,AZ,plainfield,IN,1721,650,0.3776873910517141,0,0,0,0,0,0,1,0,0,0,0
(Car),True,1,surprise,AZ,portage,IN,1815,450,0.24793388429752067,0,0,0,1,0,0,0,0,0,0,0
(Car),False,1,tucson,AZ,hutchinson,KS,1030,700,0.6796116504854369,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,bullhead city,AZ,fort campbell,KY,1701,550,0.32333921222810114,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,gilbert,AZ,new orleans,LA,1516,600,0.39577836411609496,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,gilbert,AZ,kenner,LA,1499,425,0.2835223482321548,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,humboldt,AZ,baton rouge,LA,1528,475,0.31086387434554974,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,mesa,AZ,natchez,LA,1311,375.00,0.28604118993135014,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,chandler,AZ,tewksbury,MA,2728,650,0.23826979472140764,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,phoenix,AZ,bellingham,MA,2661,600,0.2254791431792559,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,prescott,AZ,boston,MA,2652,900,0.3393665158371041,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,prescott,AZ,plympton,MA,2679,675,0.251959686450168,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,tucson,AZ,east walpole,MA,2699,700,0.2593553167839941,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,tucson,AZ,newton,MA,2672,625,0.23390718562874252,0,0,0,0,0,1,0,0,0,0,0
(2 Car),True,2,tucson,AZ,woburn,MA,2676,1375,0.5138266068759342,0,0,0,2,0,0,0,0,0,0,0
(Car),True,1,yuma,AZ,kingston,MA,2909,875,0.3007906497078034,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,buckeye,AZ,edgewood,MD,2450,500,0.20408163265306123,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,phoenix,AZ,hagerstown,MD,2309,850,0.36812472932005197,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,queen creek,AZ,silver spring,MD,2312,575,0.24870242214532873,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,sierra vista,AZ,columbia,MD,2300,600,0.2608695652173913,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,tempe,AZ,chesapeake beach,MD,2401,600,0.24989587671803415,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,tempe,AZ,potomac,MD,2297,1200,0.5224205485415759,0,0,0,0,0,1,0,0,0,0,0
(2 Car),True,2,tucson,AZ,rockville,MD,2299,1300,0.5654632448890822,0,0,0,2,0,0,0,0,0,0,0
(Car),True,1,yuma,AZ,fort george g meade,MD,2562,700,0.273224043715847,0,0,0,1,0,0,0,0,0,0,0
(Pickup),True,1,phoenix,AZ,ellsworth,ME,2961,1500,0.5065856129685917,0,0,0,0,0,0,1,0,0,0,0
"(Motorcycle, Pickup, SUV)",True,3,san tan valley,AZ,moose river,ME,2815,3500,1.2433392539964476,0,0,0,0,0,1,1,0,1,0,0
(Car),True,1,tucson,AZ,bangor,ME,2931,800,0.27294438758103035,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,tucson,AZ,ellsworth,ME,2954,900,0.3046716316858497,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,mesa,AZ,warren,MI,2031,900,0.4431314623338257,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,peoria,AZ,saline,MI,2008,900,0.448207171314741,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,phoenix,AZ,iron mountain,MI,2100,550,0.2619047619047619,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,sierra vista,AZ,novi,MI,2016,650,0.32242063492063494,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,sun city west,AZ,clarkston,MI,2081,800,0.38443056222969724,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,tempe,AZ,bay city,MI,2102,500,0.23786869647954328,0,0,0,1,0,0,0,0,0,0,0
(SUV),False,1,tucson,AZ,white lake,MI,2038,600,0.2944062806673209,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,waddell,AZ,dearborn,MI,2033,1200,0.5902606984751598,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,avondale,AZ,forest lake,MN,1737,500,0.28785261945883706,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,chandler,AZ,alexandria,MN,1850,400,0.21621621621621623,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,mesa,AZ,chanhassen,MN,1642,450,0.2740560292326431,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,scottsdale,AZ,minneapolis,MN,1633,570,0.3490508266993264,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,sun city,AZ,richmond,MN,1779,500,0.2810567734682406,0,0,0,0,0,1,0,0,0,0,0
(SUV),True,1,mesa,AZ,starkville,MS,1597,645,0.40388227927363807,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,mesa,AZ,starkville,MS,1597,500,0.31308703819661865,0,0,0,1,0,0,0,0,0,0,0
(Pickup),True,1,flagstaff,AZ,huntersville,NC,1971,1200,0.60882800608828,0,0,0,0,0,0,1,0,0,0,0
(Car),True,1,green valley,AZ,indian trail,NC,2013,725,0.3601589667163438,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,phoenix,AZ,charlotte,NC,2115,620,0.29314420803782504,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,phoenix,AZ,charlotte,NC,2096,600,0.2862595419847328,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,phoenix,AZ,charlotte,NC,2046,700,0.3421309872922776,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,surprise,AZ,waxhaw,NC,2124,700,0.3295668549905838,0,0,0,0,0,1,0,0,0,0,0
(2 SUV),True,2,tempe,AZ,greensboro,NC,2101,900,0.42836744407425037,0,0,0,0,0,2,0,0,0,0,0
(2 Car),True,2,tempe,AZ,winston salem,NC,2155,1625,0.7540603248259861,0,0,0,2,0,0,0,0,0,0,0
(Car),True,1,winslow,AZ,hampstead,NC,2098,600,0.2859866539561487,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,benson,AZ,minot,ND,1656,900,0.5434782608695652,0,0,0,1,0,0,0,0,0,0,0
(SUV),False,1,page,AZ,ogallala,NE,824,700,0.8495145631067961,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,scottsdale,AZ,elkhorn,NE,1431,500,0.3494060097833683,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,chandler,AZ,lakewood,NJ,2478,630,0.2542372881355932,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,green valley,AZ,paramus,NJ,2478,800,0.3228410008071025,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,Phoenix,AZ,Bayonne,NJ,2459,700,0.2846685644570964,0,0,0,1,0,0,0,0,0,0,0
(Pickup),True,1,prescott,AZ,ringoes,NJ,2372,2000,0.8431703204047217,0,0,0,0,0,0,1,0,0,0,0
(Car),True,1,tucson,AZ,jersey city,NJ,2443,425,0.1739664347114204,0,0,0,1,0,0,0,0,0,0,0
(RV),True,1,lake havasu city,AZ,las vegas,NV,151,275,1.8211920529801324,1,0,0,0,0,0,0,0,0,0,0
(Van),True,1,page,AZ,las vegas,NV,283,350,1.2367491166077738,0,1,0,0,0,0,0,0,0,0,0
(Travel Trailer),True,1,prescott valley,AZ,las vegas,NV,251,275,1.095617529880478,0,0,1,0,0,0,0,0,0,0,0
(Car),True,1,yuma,AZ,las vegas,NV,308,200,0.6493506493506493,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,avondale,AZ,brooklyn,NY,2501,551,0.22031187524990004,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,mesa,AZ,bronx,NY,2463,700,0.2842062525375558,0,0,0,1,0,0,0,0,0,0,0
(Pickup),True,1,parks,AZ,mount sinai,NY,2430,1900,0.7818930041152263,0,0,0,0,0,0,1,0,0,0,0
(Car),True,1,phoenix,AZ,west babylon,NY,2483,1000,0.4027386226339106,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,scottsdale,AZ,westbury,NY,2448,700,0.28594771241830064,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,tucson,AZ,chappaqua,NY,2505,599,0.23912175648702594,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,tucson,AZ,amityville,NY,2506,700,0.27932960893854747,0,0,0,1,0,0,0,0,0,0,0
(2 Pickup),False,2,apache junction,AZ,north olmsted,OH,2021,950,0.47006432459178626,0,0,0,0,0,0,2,0,0,0,0
(Pickup),True,1,prescott,AZ,columbia station,OH,1998,500,0.2502502502502503,0,0,0,0,0,0,1,0,0,0,0
(Car),True,1,sierra vista,AZ,brooklyn,OH,2037,630,0.30927835051546393,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,tempe,AZ,marysville,OH,1929,500,0.2592016588906169,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,tucson,AZ,lorain,OH,2036,600,0.29469548133595286,0,0,0,1,0,0,0,0,0,0,0
(Pickup),True,1,peoria,AZ,yukon,OK,984,450,0.4573170731707317,0,0,0,0,0,0,1,0,0,0,0
(Car),True,1,phoenix,AZ,wilsonville,OR,1318,750,0.5690440060698028,0,0,0,1,0,0,0,0,0,0,0
(Heavy Equipment),False,1,Phoenix,AZ,Portland,OR,1342,3000,2.235469448584203,0,0,0,0,0,0,0,0,0,1,0
(Car),True,1,scottsdale,AZ,beaverton,OR,1344,485,0.36086309523809523,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,tucson,AZ,sweet home,OR,1390,550,0.39568345323741005,0,0,0,0,0,1,0,0,0,0,0
(Pickup),True,1,yuma,AZ,forest grove,OR,1258,500,0.397456279809221,0,0,0,0,0,0,1,0,0,0,0
(Car),True,1,avondale,AZ,philadelphia,PA,2409,450,0.18679950186799502,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,casa grande,AZ,mount joy,PA,2372,600,0.25295109612141653,0,0,0,1,0,0,0,0,0,0,0
(Pickup),True,1,chandler,AZ,walnutport,PA,2408,800,0.33222591362126247,0,0,0,0,0,0,1,0,0,0,0
(SUV),True,1,mesa,AZ,braddock,PA,2081,600,0.28832292167227297,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,phoenix,AZ,philadelphia,PA,2402,600,0.2497918401332223,0,0,0,1,0,0,0,0,0,0,0
(2 Car),True,2,queen creek,AZ,warrington,PA,2379,1200,0.5044136191677175,0,0,0,2,0,0,0,0,0,0,0
(Car),True,1,phoenix,AZ,cranston,RI,2679,550,0.20530048525569242,0,0,0,1,0,0,0,0,0,0,0
(Van),True,1,cottonwood,AZ,bluffton,SC,2052,900,0.43859649122807015,0,1,0,0,0,0,0,0,0,0,0
(2 Pickup),True,2,mesa,AZ,little river,SC,2223,1400,0.6297795771479981,0,0,0,0,0,0,2,0,0,0,0
(Car),True,1,paradise valley,AZ,mount pleasant,SC,2179,725,0.3327214318494722,0,0,0,1,0,0,0,0,0,0,0
(2 Car),True,2,phoenix,AZ,clemson,SC,1962,1000,0.509683995922528,0,0,0,2,0,0,0,0,0,0,0
(Car),True,1,maricopa,AZ,knoxville,TN,1895,425,0.22427440633245382,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,phoenix,AZ,knoxville,TN,1857,500,0.2692514808831449,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,phoenix,AZ,nashville,TN,1695,600,0.35398230088495575,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,tuscon,AZ,nashville,TN,1612,500,0.31017369727047145,0,0,0,0,0,1,0,0,0,0,0
(Pickup),True,1,amado,AZ,cumby,TX,1047,600,0.5730659025787965,0,0,0,0,0,0,1,0,0,0,0
(Pickup),True,1,gilbert,AZ,bryan,TX,1103,500,0.45330915684496825,0,0,0,0,0,0,1,0,0,0,0
(SUV),True,1,phoenix,AZ,austin,TX,1010,650,0.6435643564356436,0,0,0,0,0,1,0,0,0,0,0
(SUV),False,1,phoenix,AZ,houston,TX,1200,475,0.3958333333333333,0,0,0,0,0,1,0,0,0,0,0
(Heavy Equipment),True,1,phoenix,AZ,laredo,TX,1052,1700,1.6159695817490494,0,0,0,0,0,0,0,0,0,1,0
(Car),True,1,prescott,AZ,san antonio,TX,1079,300,0.27803521779425394,0,0,0,1,0,0,0,0,0,0,0
(SUV),False,1,tucson,AZ,san antonio,TX,890,600,0.6741573033707865,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,prescott valley,AZ,mechanicsville,VA,2251,550,0.24433585073300756,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,tucson,AZ,leesburg,VA,2270,550,0.2422907488986784,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,mesa,AZ,s burlington,VT,2584,700,0.2708978328173375,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,coolidge,AZ,kennewick,WA,1256,600,0.47770700636942676,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,green valley,AZ,olympia,WA,1594,700,0.43914680050188204,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,mesa,AZ,everett,WA,1455,400,0.27491408934707906,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,mesa,AZ,federal way,WA,1497,575,0.38410153640614564,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,peoria,AZ,auburn,WA,1396,625.00,0.4477077363896848,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,phoenix,AZ,seattle,WA,1408,400,0.2840909090909091,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,scottsdale,AZ,ellensburg,WA,1369,500,0.36523009495982467,0,0,0,1,0,0,0,0,0,0,0
(Pickup),False,1,scottsdale,AZ,othello,WA,1266,875,0.6911532385466035,0,0,0,0,0,0,1,0,0,0,0
(SUV),True,1,surprise,AZ,kirkland,WA,1381,675,0.4887762490948588,0,0,0,0,0,1,0,0,0,0,0
"(Car, Pickup)",True,2,tucson,AZ,seattle,WA,1574,1050.00,0.6670902160101652,0,0,0,1,0,0,1,0,0,0,0
(Car),True,1,tucson,AZ,granite falls,WA,1679,550,0.3275759380583681,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,tucson,AZ,tacoma,WA,1589,550,0.3461296412838263,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,tucson,AZ,seattle,WA,1609,600,0.3729024238657551,0,0,0,1,0,0,0,0,0,0,0
(Car),False,1,phoenix,AZ,madison,WI,1881,850,0.45188729399255717,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,sun city west,AZ,sheboygan,WI,1931,500,0.2589331952356292,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,tempe,AZ,east troy,WI,1861,500,0.2686727565824825,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,tempe,AZ,milwaukee,WI,1896,900,0.47468354430379744,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,tucson,AZ,martinsburg,WV,2239,625,0.2791424743188924,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,albany,CA,homewood,AL,2332,550,0.2358490566037736,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,anaheim,CA,montgomery,AL,2075,500,0.24096385542168675,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,bakersfield,CA,bessemer,AL,2047,600,0.29311187103077674,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,gardena,CA,phenix city,AL,2170,650,0.2995391705069124,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,long beach,CA,enterprise,AL,2190,600,0.273972602739726,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,long beach,CA,fairhope,AL,2049,550,0.26842362127867253,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,long beach,CA,fort rucker,AL,2206,600,0.271985494106981,0,0,0,1,0,0,0,0,0,0,0
(2 Car),True,2,roseville,CA,toney,AL,2403,1125,0.4681647940074906,0,0,0,2,0,0,0,0,0,0,0
(SUV),True,1,san diego,CA,gadsden,AL,2065,400,0.1937046004842615,0,0,0,0,0,1,0,0,0,0,0
(Car),False,1,san jose,CA,birmingham,AL,2294,800,0.34873583260680036,0,0,0,1,0,0,0,0,0,0,0
"(Car, Pickup, SUV)",True,3,san jose,CA,irondale,AL,2297,1800,0.783630822812364,0,0,0,1,0,1,1,0,0,0,0
(Car),True,1,san jose,CA,fairhope,AL,2376,750,0.31565656565656564,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,san luis obispo,CA,florence,AL,2112,600,0.2840909090909091,0,0,0,1,0,0,0,0,0,0,0
"(Car, Van)",True,2,scotts valley,CA,birmingham,AL,2313,1245,0.5382619974059663,0,1,0,1,0,0,0,0,0,0,0
(Pickup),True,1,somerset,CA,boaz,AL,2419,625,0.25837122778007443,0,0,0,0,0,0,1,0,0,0,0
(Car),True,1,benicia,CA,bentonville,AR,1844,700,0.3796095444685466,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,benicia,CA,bentonville,AR,1844,450,0.2440347071583514,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,long beach,CA,fort smith,AR,1528,570,0.3730366492146597,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,vacaville,CA,west ridge,AR,2144,90.00,0.04197761194029851,0,0,0,0,0,1,0,0,0,0,0
(Van),True,1,chico,CA,vail,AZ,978,575,0.5879345603271984,0,1,0,0,0,0,0,0,0,0,0
(Car),True,1,corona,CA,flagstaff,AZ,451,150,0.3325942350332594,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,covina,CA,mesa,AZ,365,275,0.7534246575342466,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,encino,CA,scottsdale,AZ,417,150,0.3597122302158273,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,fontana,CA,glendale,AZ,328,150,0.4573170731707317,0,0,0,1,0,0,0,0,0,0,0
(Car),False,1,fremont,CA,phoenix,AZ,729,300,0.411522633744856,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,glendale,CA,holbrook,AZ,563,325,0.5772646536412078,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,hickman,CA,litchfield park,AZ,658,275,0.41793313069908816,0,0,0,1,0,0,0,0,0,0,0
(Motorcycle),True,1,hornbrook,CA,tucson,AZ,1155,400,0.3463203463203463,0,0,0,0,0,0,0,0,1,0,0
(2 Car),True,2,laguna hills,CA,tucson,AZ,474,500,1.0548523206751055,0,0,0,2,0,0,0,0,0,0,0
(SUV),True,1,long beach,CA,flagstaff,AZ,500,220.92,0.44183999999999996,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,long beach,CA,litchfield park,AZ,363,200,0.5509641873278237,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,long beach,CA,tempe,AZ,395,150,0.379746835443038,0,0,0,1,0,0,0,0,0,0,0
"(Pickup, SUV)",True,2,long beach,CA,phoenix,AZ,386,380,0.9844559585492227,0,0,0,0,0,1,1,0,0,0,0
(SUV),True,1,long beach,CA,phoenix,AZ,385,175,0.45454545454545453,0,0,0,0,0,1,0,0,0,0,0
(SUV),True,1,long beach,CA,phoenix,AZ,380,200,0.5263157894736842,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,long beach,CA,chandler,AZ,410,150,0.36585365853658536,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,long beach,CA,phoenix,AZ,378,150,0.3968253968253968,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,long beach,CA,sierra vista,AZ,580,200,0.3448275862068966,0,0,0,1,0,0,0,0,0,0,0
(Pickup),True,1,los angeles,CA,sedona,AZ,477,200,0.4192872117400419,0,0,0,0,0,0,1,0,0,0,0
(Motorcycle),True,1,morgan hill,CA,sun city,AZ,692,175,0.25289017341040465,0,0,0,0,0,0,0,0,1,0,0
(Motorcycle),True,1,morgan hill,CA,sun city,AZ,701,150,0.21398002853067047,0,0,0,0,0,0,0,0,1,0,0
(Van),True,1,norwalk,CA,phoenix,AZ,361,150,0.4155124653739612,0,1,0,0,0,0,0,0,0,0,0
(Car),True,1,oak view,CA,lake havasu city,AZ,382,300,0.7853403141361257,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,pleasanton,CA,prescott,AZ,728,450,0.6181318681318682,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,riverside,CA,tempe,AZ,330,150,0.45454545454545453,0,0,0,1,0,0,0,0,0,0,0
(Van),True,1,san diego,CA,sierra vista,AZ,485,300,0.6185567010309279,0,1,0,0,0,0,0,0,0,0,0
(Car),True,1,san francisco,CA,sierra vista,AZ,945,405,0.42857142857142855,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,san jose,CA,chandler,AZ,739,400,0.5412719891745602,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,san jose,CA,chandler,AZ,739,350,0.4736129905277402,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,san juan capistrano,CA,mesa,AZ,373,200,0.5361930294906166,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,santa ana,CA,tucson,AZ,481,200,0.4158004158004158,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,santa fe springs,CA,tucson,AZ,483,250,0.5175983436853002,0,0,0,1,0,0,0,0,0,0,0
(Pickup),True,1,sylmar,CA,phoenix,AZ,397,225,0.5667506297229219,0,0,0,0,0,0,1,0,0,0,0
(Car),True,1,tracy,CA,phoenix,AZ,699,200,0.2861230329041488,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,tracy,CA,phoenix,AZ,699,220,0.3147353361945637,0,0,0,1,0,0,0,0,0,0,0
(SUV),False,1,van nuys,CA,phoenix,AZ,391,200,0.5115089514066496,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,wildomar,CA,flagstaff,AZ,493,250,0.5070993914807302,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,alamo,CA,san diego,CA,482,250,0.5186721991701245,0,0,0,1,0,0,0,0,0,0,0
(SUV),True,1,antelope,CA,san diego,CA,538,250,0.4646840148698885,0,0,0,0,0,1,0,0,0,0,0
(Van),False,1,baker,CA,culver cty,CA,195,150,0.7692307692307693,0,1,0,0,0,0,0,0,0,0,0
(Motorcycle),True,1,bakersfield,CA,los angeles,CA,118,100,0.847457627118644,0,0,0,0,0,0,0,0,1,0,0
(SUV),True,1,bakersfield,CA,anaheim,CA,153,175,1.1437908496732025,0,0,0,0,0,1,0,0,0,0,0
(Car),False,1,bakersfield,CA,commerce,CA,107,75,0.7009345794392523,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,bakersfield,CA,norwalk,CA,146,150,1.0273972602739727,0,0,0,1,0,0,0,0,0,0,0
(Car),False,1,bakersfield,CA,carmichael,CA,285,150,0.5263157894736842,0,0,0,1,0,0,0,0,0,0,0
(Travel Trailer),True,1,Banning,CA,San Jose,CA,427,575,1.3466042154566744,0,0,1,0,0,0,0,0,0,0,0
(Car),False,1,bay point,CA,gardena,CA,373,150,0.40214477211796246,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,berkeley,CA,laguna niguel,CA,428,200,0.4672897196261682,0,0,0,1,0,0,0,0,0,0,0
(Car),False,1,bishop,CA,carson,CA,298,300,1.0067114093959733,0,0,0,1,0,0,0,0,0,0,0
(2 Car),True,2,bishop,CA,apple valley,CA,280,325,1.1607142857142858,0,0,0,2,0,0,0,0,0,0,0
(Heavy Equipment),True,1,bloomington,CA,wilmington,CA,66,325,4.924242424242424,0,0,0,0,0,0,0,0,0,1,0
(Car),False,1,byron,CA,van nuys,CA,326,200,0.6134969325153374,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,camino,CA,long beach,CA,457,250,0.5470459518599562,0,0,0,1,0,0,0,0,0,0,0
(Car),True,1,capitola,CA,hayward,CA,58,70,1.206896551724138,0,0,0,1,0,0,0,0,0,0,0
(Van),False,1,carnelian bay,CA,san mateo,CA,216,500,2.314814814814815,0,1,0,0,0,0,0,0,0,0,0
(SUV),True,1,Cathedral City,CA,Fresno,CA,338,150,0.4437869822485207,0,0,0,0,0,1,0,0,0,0,0
(Car),True,1,cathedral city,CA,buena park,CA,102,100,0.9803921568627451,0,0,0,1,0,0,0,0,0,0,0
